

Iteration = -45153968
  0  0.00000  0.00000 
  1  0.10000  0.10000  0.10000
  2  0.20000  0.20000  0.10000
  3  0.30000  0.30000  0.10000
  4  0.40000  0.40000  0.10000
  5  0.50000  0.50000  0.10000
  6  0.60000  0.60000  0.10000
  7  0.70000  0.70000  0.10000
  8  0.80000  0.80000  0.10000
  9  0.90000  0.90000  0.10000
 10  1.00000  1.00000  0.10000
