# Convergence History Data
# Solver: sor
# Generated: 2025-08-22 13:14:51
Iteration,Residual
136,6.22560318229577E-03
137,6.12235070935939E-03
138,6.02080569174802E-03
139,5.92093961985611E-03
140,5.82272449480379E-03
141,5.72613281657697E-03
142,5.63113757262259E-03
143,5.53771222687256E-03
144,5.44583070917075E-03
145,5.35546740508090E-03
146,5.26659714605257E-03
147,5.17919519992615E-03
148,5.09323726175807E-03
149,5.00869944494841E-03
150,4.92555827265556E-03
151,4.84379066948250E-03
152,4.76337395342060E-03
153,4.68428582803819E-03
154,4.60650437490159E-03
155,4.53000804621717E-03
156,4.45477565768383E-03
157,4.38078638154615E-03
158,4.30801973983850E-03
159,4.23645559781189E-03
160,4.16607415753485E-03
161,4.09685595166120E-03
162,4.02878183735717E-03
163,3.96183299038121E-03
164,3.89599089931032E-03
165,3.83123735990644E-03
166,3.76755446961805E-03
167,3.70492462221079E-03
168,3.64333050252296E-03
169,3.58275508134070E-03
170,3.52318161038826E-03
171,3.46459361742991E-03
172,3.40697490147859E-03
173,3.35030952810830E-03
174,3.29458182486621E-03
175,3.23977637678150E-03
176,3.18587802196730E-03
177,3.13287184731318E-03
178,3.08074318426491E-03
179,3.02947760468917E-03
180,2.97906091682017E-03
181,2.92947916128609E-03
182,2.88071860721280E-03
183,2.83276574840266E-03
184,2.78560729958631E-03
185,2.73923019274534E-03
186,2.69362157350400E-03
187,2.64876879758792E-03
188,2.60465942734838E-03
189,2.56128122835002E-03
190,2.51862216602068E-03
191,2.47667040236173E-03
192,2.43541429271732E-03
193,2.39484238260117E-03
194,2.35494340457957E-03
195,2.31570627520923E-03
196,2.27712009202861E-03
197,2.23917413060167E-03
198,2.20185784161284E-03
199,2.16516084801186E-03
200,2.12907294220775E-03
201,2.09358408331054E-03
202,2.05868439441987E-03
203,2.02436415995959E-03
204,1.99061382305707E-03
205,1.95742398296683E-03
206,1.92478539253691E-03
207,1.89268895571787E-03
208,1.86112572511298E-03
209,1.83008689956901E-03
210,1.79956382180704E-03
211,1.76954797609213E-03
212,1.74003098594140E-03
213,1.71100461186973E-03
214,1.68246074917233E-03
215,1.65439142574353E-03
216,1.62678879993118E-03
217,1.59964515842588E-03
218,1.57295291418456E-03
219,1.54670460438781E-03
220,1.52089288843008E-03
221,1.49551054594260E-03
222,1.47055047484808E-03
223,1.44600568944695E-03
224,1.42186931853420E-03
225,1.39813460354678E-03
226,1.37479489674061E-03
227,1.35184365939696E-03
228,1.32927446005762E-03
229,1.30708097278836E-03
230,1.28525697547024E-03
231,1.26379634811828E-03
232,1.24269307122707E-03
233,1.22194122414285E-03
234,1.20153498346164E-03
235,1.18146862145295E-03
236,1.16173650450874E-03
237,1.14233309161718E-03
238,1.12325293286068E-03
239,1.10449066793807E-03
240,1.08604102471029E-03
241,1.06789881776935E-03
242,1.05005894703005E-03
243,1.03251639634439E-03
244,1.01526623213786E-03
245,9.98303602067691E-04
246,9.81623733702454E-04
247,9.65221933222793E-04
248,9.49093584142847E-04
249,9.33234146052172E-04
250,9.17639153377705E-04
251,9.02304214165574E-04
252,8.87225008882299E-04
253,8.72397289235236E-04
254,8.57816877011875E-04
255,8.43479662937633E-04
256,8.29381605552019E-04
257,8.15518730102714E-04
258,8.01887127457384E-04
259,7.88482953032946E-04
260,7.75302425741913E-04
261,7.62341826955721E-04
262,7.49597499484571E-04
263,7.37065846573735E-04
264,7.24743330915861E-04
265,7.12626473679222E-04
266,7.00711853551479E-04
267,6.88996105798880E-04
268,6.77475921340516E-04
269,6.66148045837487E-04
270,6.55009278796683E-04
271,6.44056472689041E-04
272,6.33286532081897E-04
273,6.22696412785415E-04
274,6.12283121012669E-04
275,6.02043712553310E-04
276,5.91975291960537E-04
277,5.82075011751179E-04
278,5.72340071618676E-04
279,5.62767717658778E-04
280,5.53355241607730E-04
281,5.44099980092753E-04
282,5.34999313894671E-04
283,5.26050667222419E-04
284,5.17251506999308E-04
285,5.08599342160843E-04
286,5.00091722963876E-04
287,4.91726240306970E-04
288,4.83500525061779E-04
289,4.75412247415240E-04
290,4.67459116222447E-04
291,4.59638878370014E-04
292,4.51949318149783E-04
293,4.44388256642656E-04
294,4.36953551112504E-04
295,4.29643094409842E-04
296,4.22454814385264E-04
297,4.15386673312372E-04
298,4.08436667320102E-04
299,4.01602825834307E-04
300,3.94883211028384E-04
301,3.88275917282906E-04
302,3.81779070654000E-04
303,3.75390828350429E-04
304,3.69109378219181E-04
305,3.62932938239446E-04
306,3.56859756024854E-04
307,3.50888108333832E-04
308,3.45016300587964E-04
309,3.39242666398210E-04
310,3.33565567098850E-04
311,3.27983391289088E-04
312,3.22494554382097E-04
313,3.17097498161478E-04
314,3.11790690344969E-04
315,3.06572624155263E-04
316,3.01441817897905E-04
317,2.96396814546051E-04
318,2.91436181332063E-04
319,2.86558509345780E-04
320,2.81762413139379E-04
321,2.77046530338709E-04
322,2.72409521261017E-04
323,2.67850068538924E-04
324,2.63366876750582E-04
325,2.58958672055913E-04
326,2.54624201838798E-04
327,2.50362234355169E-04
328,2.46171558386858E-04
329,2.42050982901164E-04
330,2.37999336715985E-04
331,2.34015468170484E-04
332,2.30098244801158E-04
333,2.26246553023236E-04
334,2.22459297817325E-04
335,2.18735402421227E-04
336,2.15073808026791E-04
337,2.11473473481813E-04
338,2.07933374996795E-04
339,2.04452505856580E-04
340,2.01029876136704E-04
341,1.97664512424447E-04
342,1.94355457544480E-04
343,1.91101770289030E-04
344,1.87902525152503E-04
345,1.84756812070485E-04
346,1.81663736163056E-04
347,1.78622417482327E-04
348,1.75631990764160E-04
349,1.72691605183991E-04
350,1.69800424116669E-04
351,1.66957624900282E-04
352,1.64162398603877E-04
353,1.61413949799020E-04
354,1.58711496335140E-04
355,1.56054269118573E-04
356,1.53441511895281E-04
357,1.50872481037146E-04
358,1.48346445331818E-04
359,1.45862685776022E-04
360,1.43420495372303E-04
361,1.41019178929127E-04
362,1.38658052864299E-04
363,1.36336445011622E-04
364,1.34053694430779E-04
365,1.31809151220350E-04
366,1.29602176333930E-04
367,1.27432141399300E-04
368,1.25298428540589E-04
369,1.23200430203390E-04
370,1.21137548982766E-04
371,1.19109197454123E-04
372,1.17114798006873E-04
373,1.15153782680869E-04
374,1.13225593005542E-04
375,1.11329679841718E-04
376,1.09465503226053E-04
377,1.07632532218056E-04
378,1.05830244749641E-04
379,1.04058127477191E-04
380,1.02315675636068E-04
381,1.00602392897542E-04
382,9.89177912280988E-05
383,9.72613907510823E-05
384,9.56327196106377E-05
385,9.40313138379110E-05
386,9.24567172194761E-05
387,9.09084811679503E-05
388,8.93861645947552E-05
389,8.78893337849930E-05
390,8.64175622744123E-05
391,8.49704307284054E-05
392,8.35475268230310E-05
393,8.21484451280056E-05
394,8.07727869916505E-05
395,7.94201604277432E-05
396,7.80901800042591E-05
397,7.67824667339597E-05
398,7.54966479668035E-05
399,7.42323572841483E-05
400,7.29892343947095E-05
401,7.17669250322596E-05
402,7.05650808550192E-05
403,6.93833593467326E-05
404,6.82214237193845E-05
405,6.70789428175412E-05
406,6.59555910242807E-05
407,6.48510481686926E-05
408,6.37649994349173E-05
409,6.26971352726998E-05
410,6.16471513094365E-05
411,6.06147482636835E-05
412,5.95996318601094E-05
413,5.86015127458637E-05
414,5.76201064083363E-05
415,5.66551330942964E-05
416,5.57063177303672E-05
417,5.47733898448352E-05
418,5.38560834907606E-05
419,5.29541371703665E-05
420,5.20672937606928E-05
421,5.11953004404891E-05
422,5.03379086183226E-05
423,4.94948738618915E-05
424,4.86659558285107E-05
425,4.78509181967623E-05
426,4.70495285992825E-05
427,4.62615585566711E-05
428,4.54867834125043E-05
429,4.47249822694292E-05
430,4.39759379263272E-05
431,4.32394368165251E-05
432,4.25152689470352E-05
433,4.18032278388121E-05
434,4.11031104680055E-05
435,4.04147172081924E-05
436,3.97378517735744E-05
437,3.90723211631241E-05
438,3.84179356056610E-05
439,3.77745085058473E-05
440,3.71418563910824E-05
441,3.65197988592879E-05
442,3.59081585275590E-05
443,3.53067609816775E-05
444,3.47154347264667E-05
445,3.41340111369741E-05
446,3.35623244104714E-05
447,3.30002115192526E-05
448,3.24475121642251E-05
449,3.19040687292722E-05
450,3.13697262363787E-05
451,3.08443323015072E-05
452,3.03277370912101E-05
453,2.98197932799667E-05
454,2.93203560082340E-05
455,2.88292828411958E-05
456,2.83464337282046E-05
457,2.78716709628973E-05
458,2.74048591439796E-05
459,2.69458651366658E-05
460,2.64945580347609E-05
461,2.60508091233784E-05
462,2.56144918422805E-05
463,2.51854817498295E-05
464,2.47636564875441E-05
465,2.43488957452460E-05
466,2.39410812267897E-05
467,2.35400966163655E-05
468,2.31458275453654E-05
469,2.27581615598018E-05
470,2.23769880882730E-05
471,2.20021984104620E-05
472,2.16336856261633E-05
473,2.12713446248264E-05
474,2.09150720556098E-05
475,2.05647662979337E-05
476,2.02203274325276E-05
477,1.98816572129590E-05
478,1.95486590376407E-05
479,1.92212379223043E-05
480,1.88993004729355E-05
481,1.85827548591598E-05
482,1.82715107880759E-05
483,1.79654794785249E-05
484,1.76645736357893E-05
485,1.73687074267172E-05
486,1.70777964552604E-05
487,1.67917577384230E-05
488,1.65105096826108E-05
489,1.62339720603782E-05
490,1.59620659875621E-05
491,1.56947139007994E-05
492,1.54318395354199E-05
493,1.51733679037093E-05
494,1.49192252735361E-05
495,1.46693391473348E-05
496,1.44236382414422E-05
497,1.41820524657779E-05
498,1.39445129038662E-05
499,1.37109517931905E-05
500,1.34813025058778E-05
501,1.32554995297055E-05
502,1.30334784494261E-05
503,1.28151759284049E-05
504,1.26005296905635E-05
505,1.23894785026272E-05
506,1.21819621566677E-05
507,1.19779214529392E-05
508,1.17772981830010E-05
509,1.15800351131226E-05
510,1.13860759679659E-05
511,1.11953654145421E-05
512,1.10078490464350E-05
513,1.08234733682895E-05
514,1.06421857805594E-05
515,1.04639345645104E-05
516,1.02886688674738E-05
517,1.01163386883474E-05
518,9.94689486333865E-06
519,9.78028905194655E-06
520,9.61647372317824E-06
521,9.45540214199579E-06
522,9.29702835599054E-06
523,9.14130718227963E-06
524,8.98819419462253E-06
525,8.83764571075256E-06
526,8.68961877992104E-06
527,8.54407117064934E-06
528,8.40096135868637E-06
529,8.26024851516719E-06
530,8.12189249497020E-06
531,7.98585382526901E-06
532,7.85209369427586E-06
533,7.72057394017346E-06
534,7.59125704023229E-06
535,7.46410610010977E-06
536,7.33908484332867E-06
537,7.21615760093180E-06
538,7.09528930130937E-06
539,6.97644546019729E-06
540,6.85959217084211E-06
541,6.74469609433136E-06
542,6.63172445008545E-06
543,6.52064500650821E-06
544,6.41142607179507E-06
545,6.30403648489370E-06
546,6.19844560661721E-06
547,6.09462331090569E-06
548,5.99253997623336E-06
549,5.89216647716070E-06
550,5.79347417602724E-06
551,5.69643491478361E-06
552,5.60102100696045E-06
553,5.50720522977149E-06
554,5.41496081634918E-06
555,5.32426144810991E-06
556,5.23508124724756E-06
557,5.14739476935212E-06
558,5.06117699615240E-06
559,4.97640332837975E-06
560,4.89304957875195E-06
561,4.81109196507366E-06
562,4.73050710345321E-06
563,4.65127200163238E-06
564,4.57336405242827E-06
565,4.49676102728464E-06
566,4.42144106993130E-06
567,4.34738269014995E-06
568,4.27456475764397E-06
569,4.20296649601085E-06
570,4.13256747681634E-06
571,4.06334761376646E-06
572,3.99528715697836E-06
573,3.92836668734633E-06
574,3.86256711100245E-06
575,3.79786965386991E-06
576,3.73425585630756E-06
577,3.67170756784411E-06
578,3.61020694200053E-06
579,3.54973643119898E-06
580,3.49027878175722E-06
581,3.43181702896685E-06
582,3.37433449225364E-06
583,3.31781477041914E-06
584,3.26224173696206E-06
585,3.20759953547766E-06
586,3.15387257513463E-06
587,3.10104552622714E-06
588,3.04910331580194E-06
589,2.99803112335825E-06
590,2.94781437662006E-06
591,2.89843874737861E-06
592,2.84989014740524E-06
593,2.80215472443214E-06
594,2.75521885820059E-06
595,2.70906915657533E-06
596,2.66369245172412E-06
597,2.61907579636104E-06
598,2.57520646005298E-06
599,2.53207192558771E-06
600,2.48965988540289E-06
601,2.44795823807506E-06
602,2.40695508486709E-06
603,2.36663872633353E-06
604,2.32699765898315E-06
605,2.28802057199683E-06
606,2.24969634400081E-06
607,2.21201403989390E-06
608,2.17496290772756E-06
609,2.13853237563864E-06
610,2.10271204883324E-06
611,2.06749170662112E-06
612,2.03286129949962E-06
613,1.99881094628679E-06
614,1.96533093130218E-06
615,1.93241170159506E-06
616,1.90004386421888E-06
617,1.86821818355140E-06
618,1.83692557866002E-06
619,1.80615712071069E-06
620,1.77590403042066E-06
621,1.74615767555365E-06
622,1.71690956845714E-06
623,1.68815136364069E-06
624,1.65987485539498E-06
625,1.63207197545062E-06
626,1.60473479067640E-06
627,1.57785550081577E-06
628,1.55142643626131E-06
629,1.52544005586668E-06
630,1.49988894479499E-06
631,1.47476581240336E-06
632,1.45006349016261E-06
633,1.42577492961228E-06
634,1.40189320034949E-06
635,1.37841148805161E-06
636,1.35532309253209E-06
637,1.33262142582874E-06
638,1.31030001032430E-06
639,1.28835247689798E-06
640,1.26677256310863E-06
641,1.24555411140755E-06
642,1.22469106738211E-06
643,1.20417747802787E-06
644,1.18400749005050E-06
645,1.16417534819550E-06
646,1.14467539360623E-06
647,1.12550206220918E-06
648,1.10664988312679E-06
649,1.08811347711605E-06
650,1.06988755503413E-06
651,1.05196691632897E-06
652,1.03434644755566E-06
653,1.01702112091735E-06
654,9.99985992830894E-07
