# Convergence History Data
# Solver: sor
# Generated: 2025-09-05 14:16:09
Iteration,Residual
114,1.10084650167400E-02
115,1.08365487968130E-02
116,1.06673226054469E-02
117,1.05007431207263E-02
118,1.03367678420188E-02
119,1.01753550635292E-02
120,1.00164638495135E-02
121,9.86005401101476E-03
122,9.70608608398946E-03
123,9.55452130871111E-03
124,9.40532161034321E-03
125,9.25844958058714E-03
126,9.11386846031591E-03
127,8.97154212311569E-03
128,8.83143505966171E-03
129,8.69351236286297E-03
130,8.55773971371609E-03
131,8.42408336781313E-03
132,8.29251014245448E-03
133,8.16298740432016E-03
134,8.03548305766004E-03
135,7.90996553296351E-03
136,7.78640377607538E-03
137,7.66476723772667E-03
138,7.54502586345089E-03
139,7.42715008386044E-03
140,7.31111080525876E-03
141,7.19687940056694E-03
142,7.08442770054395E-03
143,6.97372798528308E-03
144,6.86475297596757E-03
145,6.75747582686925E-03
146,6.65187011757761E-03
147,6.54790984544507E-03
148,6.44556941823719E-03
149,6.34482364697666E-03
150,6.24564773897095E-03
151,6.14801729101473E-03
152,6.05190828275792E-03
153,5.95729707023211E-03
154,5.86416037952727E-03
155,5.77247530061284E-03
156,5.68221928129635E-03
157,5.59337012131393E-03
158,5.50590596654736E-03
159,5.41980530336279E-03
160,5.33504695306583E-03
161,5.25161006646987E-03
162,5.16947411857201E-03
163,5.08861890333428E-03
164,5.00902452856544E-03
165,4.93067141090088E-03
166,4.85354027087703E-03
167,4.77761212809720E-03
168,4.70286829648682E-03
169,4.62929037963447E-03
170,4.55686026621704E-03
171,4.48556012550635E-03
172,4.41537240295495E-03
173,4.34627981585930E-03
174,4.27826534909791E-03
175,4.21131225094312E-03
176,4.14540402894413E-03
177,4.08052444588000E-03
178,4.01665751578068E-03
179,3.95378750001481E-03
180,3.89189890344242E-03
181,3.83097647063159E-03
182,3.77100518213695E-03
183,3.71197025083955E-03
184,3.65385711834619E-03
185,3.59665145144722E-03
186,3.54033913863171E-03
187,3.48490628665857E-03
188,3.43033921718285E-03
189,3.37662446343588E-03
190,3.32374876695846E-03
191,3.27169907438575E-03
192,3.22046253428335E-03
193,3.17002649403321E-03
194,3.12037849676874E-03
195,3.07150627835810E-03
196,3.02339776443473E-03
197,2.97604106747461E-03
198,2.92942448391895E-03
199,2.88353649134199E-03
200,2.83836574566272E-03
201,2.79390107840016E-03
202,2.75013149397110E-03
203,2.70704616702981E-03
204,2.66463443984893E-03
205,2.62288581974079E-03
206,2.58178997651885E-03
207,2.54133673999792E-03
208,2.50151609753316E-03
209,2.46231819159698E-03
210,2.42373331739312E-03
211,2.38575192050750E-03
212,2.34836459459518E-03
213,2.31156207910271E-03
214,2.27533525702565E-03
215,2.23967515270016E-03
216,2.20457292962881E-03
217,2.17001988833934E-03
218,2.13600746427653E-03
219,2.10252722572608E-03
220,2.06957087177037E-03
221,2.03713023027549E-03
222,2.00519725590903E-03
223,1.97376402818815E-03
224,1.94282274955750E-03
225,1.91236574349654E-03
226,1.88238545265565E-03
227,1.85287443702086E-03
228,1.82382537210654E-03
229,1.79523104717562E-03
230,1.76708436348708E-03
231,1.73937833257015E-03
232,1.71210607452487E-03
233,1.68526081634860E-03
234,1.65883589028795E-03
235,1.63282473221613E-03
236,1.60722088003480E-03
237,1.58201797210045E-03
238,1.55720974567481E-03
239,1.53279003539886E-03
240,1.50875277179014E-03
241,1.48509197976309E-03
242,1.46180177717187E-03
243,1.43887637337549E-03
244,1.41631006782489E-03
245,1.39409724867150E-03
246,1.37223239139719E-03
247,1.35071005746503E-03
248,1.32952489299074E-03
249,1.30867162743444E-03
250,1.28814507231235E-03
251,1.26794011992831E-03
252,1.24805174212450E-03
253,1.22847498905144E-03
254,1.20920498795676E-03
255,1.19023694199243E-03
256,1.17156612904036E-03
257,1.15318790055587E-03
258,1.13509768042895E-03
259,1.11729096386288E-03
260,1.09976331627008E-03
261,1.08251037218488E-03
262,1.06552783419291E-03
263,1.04881147187692E-03
264,1.03235712077872E-03
265,1.01616068137715E-03
266,1.00021811808159E-03
267,9.84525458240964E-04
268,9.69078791167965E-04
269,9.53874267178282E-04
270,9.38908096644450E-04
271,9.24176549064365E-04
272,9.09675952144063E-04
273,8.95402690894545E-04
274,8.81353206742508E-04
275,8.67523996654756E-04
276,8.53911612276087E-04
277,8.40512659080350E-04
278,8.27323795534657E-04
279,8.14341732276389E-04
280,8.01563231302909E-04
281,7.88985105173688E-04
282,7.76604216224782E-04
283,7.64417475795333E-04
284,7.52421843466042E-04
285,7.40614326309339E-04
286,7.28991978151106E-04
287,7.17551898843808E-04
288,7.06291233550785E-04
289,6.95207172041602E-04
290,6.84296947998270E-04
291,6.73557838332176E-04
292,6.62987162511492E-04
293,6.52582281899062E-04
294,6.42340599100419E-04
295,6.32259557321914E-04
296,6.22336639738750E-04
297,6.12569368872766E-04
298,6.02955305979842E-04
299,5.93492050446766E-04
300,5.84177239197422E-04
301,5.75008546108170E-04
302,5.65983681432230E-04
303,5.57100391233004E-04
304,5.48356456826158E-04
305,5.39749694230301E-04
306,5.31277953626211E-04
307,5.22939118824407E-04
308,5.14731106740945E-04
309,5.06651866881376E-04
310,4.98699380832634E-04
311,4.90871661762866E-04
312,4.83166753928940E-04
313,4.75582732191636E-04
314,4.68117701538314E-04
315,4.60769796613007E-04
316,4.53537181253784E-04
317,4.46418048037285E-04
318,4.39410617830336E-04
319,4.32513139348490E-04
320,4.25723888721449E-04
321,4.19041169065199E-04
322,4.12463310060809E-04
323,4.05988667539757E-04
324,3.99615623075684E-04
325,3.93342583582502E-04
326,3.87167980918741E-04
327,3.81090271498026E-04
328,3.75107935905621E-04
329,3.69219478520933E-04
330,3.63423427145845E-04
331,3.57718332638886E-04
332,3.52102768555037E-04
333,3.46575330791150E-04
334,3.41134637236890E-04
335,3.35779327431092E-04
336,3.30508062223480E-04
337,3.25319523441614E-04
338,3.20212413563059E-04
339,3.15185455392622E-04
340,3.10237391744634E-04
341,3.05366985130156E-04
342,3.00573017449076E-04
343,2.95854289686971E-04
344,2.91209621616721E-04
345,2.86637851504738E-04
346,2.82137835821799E-04
347,2.77708448958350E-04
348,2.73348582944275E-04
349,2.69057147173009E-04
350,2.64833068129966E-04
351,2.60675289125182E-04
352,2.56582770030134E-04
353,2.52554487018664E-04
354,2.48589432311933E-04
355,2.44686613927349E-04
356,2.40845055431425E-04
357,2.37063795696470E-04
358,2.33341888661089E-04
359,2.29678403094411E-04
360,2.26072422363999E-04
361,2.22523044207371E-04
362,2.19029380507100E-04
363,2.15590557069407E-04
364,2.12205713406225E-04
365,2.08874002520642E-04
366,2.05594590695714E-04
367,2.02366657286569E-04
368,1.99189394515743E-04
369,1.96062007271722E-04
370,1.92983712910636E-04
371,1.89953741061030E-04
372,1.86971333431699E-04
373,1.84035743622517E-04
374,1.81146236938223E-04
375,1.78302090205116E-04
376,1.75502591590607E-04
377,1.72747040425598E-04
378,1.70034747029633E-04
379,1.67365032538771E-04
380,1.64737228736173E-04
381,1.62150677885306E-04
382,1.59604732565771E-04
383,1.57098755511704E-04
384,1.54632119452679E-04
385,1.52204206957117E-04
386,1.49814410278137E-04
387,1.47462131201817E-04
388,1.45146780897825E-04
389,1.42867779772387E-04
390,1.40624557323556E-04
391,1.38416551998743E-04
392,1.36243211054471E-04
393,1.34103990418329E-04
394,1.31998354553086E-04
395,1.29925776322919E-04
396,1.27885736861749E-04
397,1.25877725443623E-04
398,1.23901239355133E-04
399,1.21955783769826E-04
400,1.20040871624580E-04
401,1.18156023497917E-04
402,1.16300767490216E-04
403,1.14474639105800E-04
404,1.12677181136875E-04
405,1.10907943549277E-04
406,1.09166483370010E-04
407,1.07452364576550E-04
408,1.05765157987871E-04
409,1.04104441157187E-04
410,1.02469798266364E-04
411,1.00860820021992E-04
412,9.92771035530807E-05
413,9.77182523103571E-05
414,9.61838759671403E-05
415,9.46735903217695E-05
416,9.31870172015551E-05
417,9.17237843682405E-05
418,9.02835254249386E-05
419,8.88658797245310E-05
420,8.74704922794957E-05
421,8.60970136731516E-05
422,8.47450999722919E-05
423,8.34144126411849E-05
424,8.21046184569234E-05
425,8.08153894260997E-05
426,7.95464027027832E-05
427,7.82973405077887E-05
428,7.70678900492003E-05
429,7.58577434441536E-05
430,7.46665976418298E-05
431,7.34941543476640E-05
432,7.23401199487396E-05
433,7.12042054403507E-05
434,7.00861263537172E-05
435,6.89856026848289E-05
436,6.79023588244095E-05
437,6.68361234889732E-05
438,6.57866296529657E-05
439,6.47536144819662E-05
440,6.37368192669376E-05
441,6.27359893595077E-05
442,6.17508741082608E-05
443,6.07812267960335E-05
444,5.98268045781900E-05
445,5.88873684218655E-05
446,5.79626830461616E-05
447,5.70525168632800E-05
448,5.61566419205786E-05
449,5.52748338435354E-05
450,5.44068717796088E-05
451,5.35525383429735E-05
452,5.27116195601279E-05
453,5.18839048163509E-05
454,5.10691868030001E-05
455,5.02672614656336E-05
456,4.94779279529503E-05
457,4.87009885665236E-05
458,4.79362487113301E-05
459,4.71835168470504E-05
460,4.64426044401335E-05
461,4.57133259166152E-05
462,4.49954986156726E-05
463,4.42889427439113E-05
464,4.35934813303664E-05
465,4.29089401822106E-05
466,4.22351478411548E-05
467,4.15719355405373E-05
468,4.09191371630792E-05
469,4.02765891993091E-05
470,3.96441307066345E-05
471,3.90216032690580E-05
472,3.84088509575259E-05
473,3.78057202908956E-05
474,3.72120601975185E-05
475,3.66277219774232E-05
476,3.60525592650947E-05
477,3.54864279928323E-05
478,3.49291863546892E-05
479,3.43806947709716E-05
480,3.38408158532979E-05
481,3.33094143702060E-05
482,3.27863572132989E-05
483,3.22715133639216E-05
484,3.17647538603615E-05
485,3.12659517655635E-05
486,3.07749821353506E-05
487,3.02917219871427E-05
488,2.98160502691689E-05
489,2.93478478301597E-05
490,2.88869973895153E-05
491,2.84333835079454E-05
492,2.79868925585625E-05
493,2.75474126984378E-05
494,2.71148338405951E-05
495,2.66890476264495E-05
496,2.62699473986762E-05
497,2.58574281745056E-05
498,2.54513866194378E-05
499,2.50517210213688E-05
500,2.46583312651225E-05
501,2.42711188073842E-05
502,2.38899866520251E-05
503,2.35148393258149E-05
504,2.31455828545165E-05
505,2.27821247393543E-05
506,2.24243739338524E-05
507,2.20722408210368E-05
508,2.17256371909943E-05
509,2.13844762187846E-05
510,2.10486724426982E-05
511,2.07181417428558E-05
512,2.03928013201442E-05
513,2.00725696754813E-05
514,1.97573665894083E-05
515,1.94471131020007E-05
516,1.91417314930950E-05
517,1.88411452628262E-05
518,1.85452791124708E-05
519,1.82540589255891E-05
520,1.79674117494650E-05
521,1.76852657768367E-05
522,1.74075503279137E-05
523,1.71341958326764E-05
524,1.68651338134536E-05
525,1.66002968677725E-05
526,1.63396186514798E-05
527,1.60830338621260E-05
528,1.58304782226108E-05
529,1.55818884650861E-05
530,1.53372023151102E-05
531,1.50963584760528E-05
532,1.48592966137420E-05
533,1.46259573413549E-05
534,1.43962822045442E-05
535,1.41702136667976E-05
536,1.39476950950284E-05
537,1.37286707453917E-05
538,1.35130857493224E-05
539,1.33008860997941E-05
540,1.30920186377919E-05
541,1.28864310389988E-05
542,1.26840718006904E-05
543,1.24848902288359E-05
544,1.22888364254009E-05
545,1.20958612758500E-05
546,1.19059164368452E-05
547,1.17189543241381E-05
548,1.15349281006513E-05
549,1.13537916647475E-05
550,1.11754996386823E-05
551,1.10000073572391E-05
552,1.08272708565409E-05
553,1.06572468630396E-05
554,1.04898927826769E-05
555,1.03251666902150E-05
556,1.01630273187367E-05
557,1.00034340493081E-05
558,9.84634690080485E-06
559,9.69172651989822E-06
560,9.53953417119745E-06
561,9.38973172754754E-06
562,9.24228166047953E-06
563,9.09714703081009E-06
564,8.95429147938913E-06
565,8.81367921799227E-06
566,8.67527502035667E-06
567,8.53904421335782E-06
568,8.40495266832389E-06
569,8.27296679248730E-06
570,8.14305352057047E-06
571,8.01518030650306E-06
572,7.88931511526968E-06
573,7.76542641488585E-06
574,7.64348316849901E-06
575,7.52345482661490E-06
576,7.40531131944460E-06
577,7.28902304937263E-06
578,7.17456088354294E-06
579,7.06189614656144E-06
580,6.95100061331300E-06
581,6.84184650189124E-06
582,6.73440646663942E-06
583,6.62865359130036E-06
584,6.52456138227433E-06
585,6.42210376198222E-06
586,6.32125506233346E-06
587,6.22199001829605E-06
588,6.12428376156800E-06
589,6.02811181434754E-06
590,5.93345008320181E-06
591,5.84027485303136E-06
592,5.74856278112936E-06
593,5.65829089133455E-06
594,5.56943656827556E-06
595,5.48197755170566E-06
596,5.39589193092676E-06
597,5.31115813930050E-06
598,5.22775494884588E-06
599,5.14566146492171E-06
600,5.06485712099207E-06
601,4.98532167347471E-06
602,4.90703519666980E-06
603,4.82997807776832E-06
604,4.75413101193917E-06
605,4.67947499749302E-06
606,4.60599133112242E-06
607,4.53366160321639E-06
608,4.46246769324870E-06
609,4.39239176523863E-06
610,4.32341626328287E-06
611,4.25552390715759E-06
612,4.18869768798962E-06
613,4.12292086399561E-06
614,4.05817695628804E-06
615,3.99444974474707E-06
616,3.93172326395727E-06
617,3.86998179920813E-06
618,3.80920988255732E-06
619,3.74939228895584E-06
620,3.69051403243391E-06
621,3.63256036234692E-06
622,3.57551675968001E-06
623,3.51936893341119E-06
624,3.46410281693096E-06
625,3.40970456451857E-06
626,3.35616054787354E-06
627,3.30345735270140E-06
628,3.25158177535342E-06
629,3.20052081951884E-06
630,3.15026169296905E-06
631,3.10079180435296E-06
632,3.05209876004275E-06
633,3.00417036102903E-06
634,2.95699459986475E-06
635,2.91055965765721E-06
636,2.86485390110722E-06
637,2.81986587959474E-06
638,2.77558432231032E-06
639,2.73199813543162E-06
640,2.68909639934412E-06
641,2.64686836590562E-06
642,2.60530345575366E-06
643,2.56439125565512E-06
644,2.52412151589764E-06
645,2.48448414772178E-06
646,2.44546922079358E-06
647,2.40706696071690E-06
648,2.36926774658473E-06
649,2.33206210856893E-06
650,2.29544072554788E-06
651,2.25939442277128E-06
652,2.22391416956181E-06
653,2.18899107705276E-06
654,2.15461639596100E-06
655,2.12078151439539E-06
656,2.08747795569905E-06
657,2.05469737632595E-06
658,2.02243156375063E-06
659,1.99067243441074E-06
660,1.95941203168206E-06
661,1.92864252388500E-06
662,1.89835620232277E-06
663,1.86854547935006E-06
664,1.83920288647226E-06
665,1.81032107247438E-06
666,1.78189280157938E-06
667,1.75391095163548E-06
668,1.72636851233196E-06
669,1.69925858344275E-06
670,1.67257437309792E-06
671,1.64630919608208E-06
672,1.62045647215963E-06
673,1.59500972442615E-06
674,1.56996257768590E-06
675,1.54530875685462E-06
676,1.52104208538745E-06
677,1.49715648373164E-06
678,1.47364596780335E-06
679,1.45050464748863E-06
680,1.42772672516762E-06
681,1.40530649426241E-06
682,1.38323833780692E-06
683,1.36151672704023E-06
684,1.34013622002110E-06
685,1.31909146026487E-06
686,1.29837717540136E-06
687,1.27798817585405E-06
688,1.25791935354001E-06
689,1.23816568059021E-06
690,1.21872220808979E-06
691,1.19958406483832E-06
692,1.18074645612940E-06
693,1.16220466254948E-06
694,1.14395403879555E-06
695,1.12599001251126E-06
696,1.10830808314157E-06
697,1.09090382080512E-06
698,1.07377286518451E-06
699,1.05691092443386E-06
700,1.04031377410362E-06
701,1.02397725608223E-06
702,1.00789727755440E-06
703,9.92069809975680E-07
